latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
2,20,100,2022-11-14 20:33:43.227641,real_parameters,,,,,,,-1302.6,-1304.0,,,,0.0,0.0,0.0,0.0,0.386441954952324,0.557957446117281,0.7117956870590622
3,20,100,2022-11-14 20:36:58.078401,late_em,9.84,215.66,7.0,8.0,-1012.88,-994.7,-1311.01,-1153.08,0.5865365697975372,0.6544189327810127,0.1632585066696373,0.4581725077325548,1.6541106580514562,0.3231080159946515,0.3315666398579125,0.5966660374521917,0.8669622402663935,1.2087914333049774
3,20,100,2022-11-14 20:36:58.078401,initial,0.0,0.0,0.0,0.0,-1011.72,-1105.31,-1256.12,-1698.22,1.1098060624346708,0.4957648691249588,0.3211999757852488,1.2309288157523528,1.1284287876248462,0.322833450352758,0.4575990190354676,0.6169014394431683,1.2900005093071774,1.168701502493589
3,20,100,2022-11-14 20:36:58.078401,difference,8.36,11.23,7.0,8.0,-1014.1,-993.82,-1234.08,-1189.4,0.6035963262323619,0.6753001539765735,0.1824992846256907,0.5561163130270858,0.7293003351818118,0.2019333922923896,0.2275549414974953,0.6045945224011477,0.9280094256035512,1.095690102486332
3,20,100,2022-11-14 20:36:58.078401,real_early,,202.39,,8.0,,,-1321.34,-1264.02,,,,0.3965005274458608,1.1951345959304909,0.4125220478956246,0.2894689659051938,0.0,0.872457063794506,1.2989541820797958
3,20,100,2022-11-14 20:36:58.078401,pure_competency,9.65,162.92,7.0,9.0,-1012.82,-1000.09,-1227.98,-1198.06,0.5782327845743438,0.7024076886401982,0.1933117286779166,0.5790752397631023,1.8100228963396137,0.2932205661498724,0.3693566260520615,0.6073177660401654,0.7994133575391806,1.1563567380959645
3,20,100,2022-11-14 20:36:58.078401,real_parameters,,,,,,,-1226.79,-1223.01,,,,0.0,0.0,0.0,0.0,0.5746572325091861,0.5377805457227458,1.040703197531814
2,10,200,2022-11-14 20:47:42.452652,late_em,3.67,51.47,6.0,6.0,-1125.46,-1116.2,-1482.16,-1371.05,0.8150145670469481,0.3789312627666835,0.1798879651338576,0.5550152888045284,0.5573154329170074,0.2754040940145952,0.2075659714404073,0.6376769738287104,0.8715664450780739,1.0375467311697424
2,10,200,2022-11-14 20:47:42.452652,initial,0.0,0.0,0.0,0.0,-1123.67,-1168.9,-1492.46,-1829.02,1.6164801528499386,0.5417437842621877,0.1276327740041718,1.4486317089664509,1.5578392806094654,0.1898898973747682,0.2544424935029524,0.6495920316516031,0.9150453969328268,0.98261319693717
2,10,200,2022-11-14 20:47:42.452652,difference,5.03,4.63,7.0,7.0,-1125.09,-1115.95,-1425.7,-1385.1,0.7265132431955839,0.3987390820348844,0.1955150313914508,0.4208435406216243,0.3416022277978966,0.2932067159047416,0.2009495918981292,0.637622334311221,0.9256212766508348,0.9996696012337764
2,10,200,2022-11-14 20:47:42.452652,real_early,,50.85,,6.0,,,-1588.87,-1498.16,,,,0.7886216411066028,0.4972114636635655,0.2901979626048397,0.1208491311512002,0.0,0.7321180237812606,0.9653467541171272
2,10,200,2022-11-14 20:47:42.452652,pure_competency,3.34,52.76,6.0,7.0,-1127.27,-1119.5,-1497.32,-1411.86,0.816946825475981,0.374998693366825,0.2259206165891019,0.3220038064189026,1.4327757267761505,0.181289938176689,0.2279746844200709,0.608844736244998,0.8401414778296844,1.0026605463738374
2,10,200,2022-11-14 20:47:42.452652,real_parameters,,,,,,,-1496.96,-1500.07,,,,0.0,0.0,0.0,0.0,0.5958187419924629,0.5663532967633833,0.8097716989642307
3,10,200,2022-11-14 20:51:01.513152,late_em,4.7,215.49,6.0,7.0,-1141.58,-1144.0,-1663.76,-1555.94,0.4497737625377033,0.2483442025993947,0.1912545424297158,0.4706903771622278,1.5111422032415571,0.380131433410428,0.3070702778771588,0.603759555456394,0.8839031396832046,1.1595086083030366
3,10,200,2022-11-14 20:51:01.513152,initial,0.0,0.0,0.0,0.0,-1143.06,-1194.55,-1620.06,-2393.37,0.8058307935482759,0.3258751208142609,0.2793355210733739,1.2906592525156784,1.2145174144736164,0.3682624215299616,0.339341984172637,0.6426588975511187,1.014847058416394,1.1411489354944566
3,10,200,2022-11-14 20:51:01.513152,difference,5.03,6.45,7.0,8.0,-1143.04,-1139.32,-1678.18,-1640.08,0.4056275313592498,0.2252104072431602,0.1571322125543398,0.5058394380778245,0.2701905491735362,0.2552196742151392,0.192169966559652,0.5991709267712377,0.924582919967214,1.0577344830324986
3,10,200,2022-11-14 20:51:01.513152,real_early,,184.06,,6.0,,,-1748.12,-1704.69,,,,0.3048395246994695,1.057214207977647,0.4027617327072338,0.295943695846205,0.0,0.8543023643474948,1.204132422440782
3,10,200,2022-11-14 20:51:01.513152,pure_competency,5.69,182.51,7.0,8.0,-1143.89,-1141.43,-1624.37,-1588.59,0.3768627507072529,0.252162759500916,0.1555831324762138,0.2584991669374566,1.619910727793834,0.3751390193485681,0.3682407814582722,0.6002287033512609,0.898100668514524,1.1434067232235186
3,10,200,2022-11-14 20:51:01.513152,real_parameters,,,,,,,-1640.13,-1644.67,,,,0.0,0.0,0.0,0.0,0.5957869375472991,0.6061660891468266,0.9151905501414104
2,20,200,2022-11-14 21:01:47.631737,late_em,10.23,139.93,7.0,8.0,-2037.73,-2016.11,-2165.54,-2096.79,0.2650567843440979,0.3152097626613072,0.1334310589780355,0.5657878979424869,1.037633407543869,0.2680480320763426,0.0978926708186062,0.449867729080239,0.5799686523874851,0.914843883709276
2,20,200,2022-11-14 21:01:47.631737,initial,0.0,0.0,0.0,0.0,-2038.63,-2170.9,-2364.04,-3216.34,1.0411507399868996,0.5088192671295981,0.3535533905932738,1.3226107491361996,1.3776843956962206,0.3779202991372651,0.3426650478236729,0.4907819431316617,1.1153164524864934,0.984005118970372
2,20,200,2022-11-14 21:01:47.631737,difference,8.39,10.17,7.0,7.0,-2037.9,-2015.69,-2283.73,-2246.04,0.2722067429471674,0.2814670641720617,0.1354816592753425,0.5384289801298432,0.3794200651891047,0.2206650387412187,0.0956259198279833,0.4466172472655009,0.7780497103674973,0.8762584379065848
2,20,200,2022-11-14 21:01:47.631737,real_early,,91.03,,7.0,,,-2181.2,-2128.95,,,,0.5131241492285885,0.5679114540337356,0.2952663416307385,0.089039724280795,0.0,0.5482811263605945,0.9282631934212924
