latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
3,10,200,2022-11-12 17:28:55.157607,pure_competency,3.18,157.22,7.0,9.0,-1050.67,-1048.55,-1567.53,-1509.2,0.4750208970342038,0.3157148331731571,0.086686997615303,0.3846887716491786,2.3196670202602268,0.3380178550240503,0.3497618191700296,0.6760901236255975,0.8406131151006679,1.1482836000291474
3,10,200,2022-11-12 17:28:55.157607,real_parameters,,,,,,,-1609.74,-1612.61,,,,0.0,0.0,0.0,0.0,0.6685950654282747,0.5757760380072193,0.961142388690062
2,20,200,2022-11-12 17:41:57.999283,late_em,7.19,152.23,8.0,12.0,-1723.73,-1710.24,-1721.62,-1770.35,0.4388076632346431,0.3621125115787593,0.0951058620695906,1.0435601893610245,0.9717283140432472,0.2881806768331284,0.4857117406445926,0.4098305757211061,0.7117073957804515,0.8355836982051322
2,20,200,2022-11-12 17:41:57.999283,initial,0.0,0.0,0.0,0.0,-1723.93,-1853.16,-1853.89,-2276.77,1.291119180028109,0.7399204700219773,0.0567099638511611,1.2839826746285166,1.713753395136121,0.3900771269890097,0.6205988881717401,0.4794619350023119,1.1617252218455492,0.8757110851028902
2,20,200,2022-11-12 17:41:57.999283,difference,5.94,9.5,7.0,10.0,-1720.67,-1713.79,-1712.83,-1712.49,0.5160045612876208,0.4050100702122475,0.0811758738788809,0.3502105244315783,0.9505801834793856,0.3702361574850661,0.0746420587732982,0.4098418282143202,0.7788443744657325,0.8679879940792924
2,20,200,2022-11-12 17:41:57.999283,real_early,,100.57,,9.0,,,-1753.03,-1775.4,,,,0.4205571208020777,1.0232652761755612,0.3874771283572747,0.3801684725223805,0.0,0.668644518020413,0.8610819468314823
2,20,200,2022-11-12 17:41:57.999283,pure_competency,10.37,86.67,11.0,9.0,-1724.39,-1729.4,-1787.37,-1779.16,0.3961995250226457,0.3680203096962067,0.4102633544444349,0.4225685589579622,0.8830170603661762,0.3019031745053564,0.3756120699680015,0.4442722544843568,0.6540012366059829,0.8194514503231461
2,20,200,2022-11-12 17:41:57.999283,real_parameters,,,,,,,-1720.91,-1719.09,,,,0.0,0.0,0.0,0.0,0.4120420567317392,0.4810051387358704,0.7311497345272453
3,20,200,2022-11-12 17:48:29.836309,late_em,9.31,732.84,8.0,14.0,-1968.24,-1965.6,-2064.66,-2002.29,0.5095251692890633,0.3543215655506228,0.1123761837164204,0.7275987514736829,1.5804477460448656,0.3279505010075623,0.2129007984954495,0.5409579994426441,0.6335117875131904,1.009393580228865
3,20,200,2022-11-12 17:48:29.836309,initial,0.0,0.0,0.0,0.0,-1967.57,-2124.66,-2107.44,-3020.21,1.0686808811318866,0.5528226610590136,0.3349973432730475,1.3411796783058152,1.4916974005204715,0.3049516828759744,0.3578221718489041,0.6181133702174815,1.0720439132104995,1.0008894275189992
3,20,200,2022-11-12 17:48:29.836309,difference,8.93,25.35,8.0,16.0,-1970.3,-1960.08,-2312.63,-2265.99,0.4242493481657518,0.3694662191879132,0.074801203198879,0.6355338735512386,1.4315257667287162,0.2565436582497648,0.1275896905327971,0.5325779348240829,0.9061528540612702,0.9764557427528872
3,20,200,2022-11-12 17:48:29.836309,real_early,,1008.65,,15.0,,,-2115.47,-2027.02,,,,0.8742299660315161,1.9835111591337329,0.3085825605355343,0.1804497744834033,0.0,0.6381911951191797,1.0182918821656914
3,20,200,2022-11-12 17:48:29.836309,pure_competency,7.91,369.22,7.0,11.0,-1965.65,-1953.34,-2041.81,-1979.0,0.3607683026492442,0.4274666215177321,0.1003377518406927,0.9192233692646404,1.0932384109230286,0.2749588535019378,0.2417934564613187,0.539711364953102,0.6820658936250403,0.983356501622522
